location,date,vaccine,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
Germany,2/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",184908994,64795790,63472580,58924468
Germany,3/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",184915043,64796160,63473148,58929513
Germany,4/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",184916839,64796242,63473250,58931119
Germany,5/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",184930835,64796861,63473950,58943775
Germany,6/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",184958920,64797718,63475151,58969766
Germany,7/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",184988321,64798501,63476302,58997157
Germany,8/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",185018130,64799353,63477500,59024811
Germany,9/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",185039898,64800235,63478620,59044438
Germany,10/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",185046790,64800610,63479133,59050329
Germany,11/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",185048568,64800715,63479292,59051835
Germany,12/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",185063790,64801254,63479982,59065576
Germany,13/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185108396,64802100,63481221,59107678
Germany,14/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185160051,64802991,63482484,59156558
Germany,15/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185215537,64803866,63483818,59209379
Germany,16/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185260230,64804665,63484997,59251512
Germany,17/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185272786,64804977,63485469,59262969
Germany,18/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185276182,64805073,63485634,59266042
Germany,19/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185299863,64805664,63486317,59288169
Germany,20/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185353129,64806353,63487447,59339127
Germany,21/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185412280,64807189,63488501,59395802
Germany,22/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185477787,64808032,63489804,59458567
Germany,23/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185528896,64808743,63490935,59507117
Germany,24/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185543018,64809107,63491525,59519739
Germany,25/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185548182,64809259,63491708,59524450
Germany,26/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185580246,64809957,63492438,59554360
Germany,27/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185657282,64810816,63493647,59627519
Germany,28/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185744451,64811949,63495276,59708679
Germany,29/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185845911,64812936,63497119,59803881
Germany,30/09/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185932640,64813872,63498674,59884180
Germany,1/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185960282,64814239,63499296,59908387
Germany,2/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185966975,64814412,63499666,59914056
Germany,3/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",185976141,64814694,63500039,59922174
Germany,4/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186046768,64815528,63501211,59982331
Germany,5/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186148908,64816655,63502471,60068503
Germany,6/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186269821,64817873,63503773,60171070
Germany,7/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186376100,64819186,63505183,60261288
Germany,8/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186407598,64819612,63505714,60287884
Germany,9/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186416466,64819875,63505970,60295147
Germany,10/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186475589,64820531,63506767,60344504
Germany,11/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186590769,64821482,63507778,60441729
Germany,12/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186715665,64822619,63508887,60546512
Germany,13/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186861310,64823771,63510138,60669138
Germany,14/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",186988423,64825471,63511227,60774573
Germany,15/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187029622,64825964,63511792,60809463
Germany,16/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187041154,64826131,63511989,60819127
Germany,17/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187111709,64826717,63512630,60877850
Germany,18/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187245453,64827574,63513652,60987401
Germany,19/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187390631,64828765,63514845,61107781
Germany,20/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187536560,64829800,63515885,61231639
Germany,21/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187671826,64831071,63516956,61343451
Germany,22/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187711206,64831444,63517330,61376285
Germany,23/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187720696,64831501,63517417,61384005
Germany,24/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187808992,64832351,63518001,61453634
Germany,25/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",187941341,64833195,63518929,61560798
Germany,26/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188055620,64834171,63519746,61656996
Germany,27/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188216422,64835119,63520901,61787018
Germany,28/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188337450,64836545,63521884,61884785
Germany,29/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188367475,64836917,63522230,61909073
Germany,30/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188374533,64836955,63522300,61914671
Germany,31/10/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188411647,64837302,63522661,61944028
Germany,1/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188465022,64837783,63523177,61987306
Germany,2/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188575476,64838620,63524079,62075273
Germany,3/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188720177,64839740,63525298,62190189
Germany,4/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188828734,64840645,63526237,62276461
Germany,5/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188854131,64840973,63526643,62296669
Germany,6/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188861717,64841084,63526754,62303050
Germany,7/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",188920657,64841593,63527217,62350060
Germany,8/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189055696,64842875,63528212,62455853
Germany,9/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189188721,64843844,63529013,62560702
Germany,10/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189332840,64845052,63529963,62674220
Germany,11/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189444318,64845833,63530844,62762153
Germany,12/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189468413,64846075,63531118,62781385
Germany,13/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189476099,64846150,63531208,62787499
Germany,14/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189532510,64846684,63531672,62831831
Germany,15/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189642213,64847459,63532373,62916687
Germany,16/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189753837,64848358,63533067,63003470
Germany,17/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189881174,64849039,63533766,63103141
Germany,18/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189975228,64849817,63534536,63176311
Germany,19/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",189997691,64850248,63534801,63193933
Germany,20/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190004078,64850296,63534867,63198552
Germany,21/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190052711,64850709,63535364,63236530
Germany,22/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190147273,64851329,63536001,63309391
Germany,23/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190244342,64852070,63536628,63383819
Germany,24/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190353147,64852801,63537330,63467566
Germany,25/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190429539,64853379,63537977,63525738
Germany,26/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190445860,64853721,63538227,63538018
Germany,27/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190451636,64853818,63538336,63542409
Germany,28/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190488349,64854165,63538623,63570527
Germany,29/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190565162,64854699,63539152,63628664
Germany,30/11/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190644801,64855288,63539843,63688504
Germany,1/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190730666,64855920,63540440,63753414
Germany,2/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190791453,64856585,63541004,63799002
Germany,3/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190805241,64856853,63541516,63809225
Germany,4/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190808690,64856873,63541555,63811716
Germany,5/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190840949,64857094,63541841,63835808
Germany,6/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190903814,64857502,63542199,63882691
Germany,7/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",190975522,64857955,63542788,63935762
Germany,8/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191049190,64858487,63543340,63990718
Germany,9/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191102030,64859015,63543862,64029759
Germany,10/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191113550,64859168,63544095,64038551
Germany,11/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191118216,64859261,63544255,64041994
Germany,12/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191145259,64859604,63544567,64061470
Germany,13/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191200375,64860000,63545024,64101689
Germany,14/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191258209,64860496,63545645,64144181
Germany,15/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191321999,64861050,63546116,64190639
Germany,16/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191367916,64861382,63546556,64224719
Germany,17/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191377806,64861532,63546725,64232150
Germany,18/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191380604,64861559,63546761,64234270
Germany,19/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191403276,64861847,63547093,64251009
Germany,20/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191438515,64862107,63547465,64276316
Germany,21/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191473269,64862566,63548010,64301361
Germany,22/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191503787,64862970,63548511,64322908
Germany,23/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191522185,64863152,63548769,64336718
Germany,24/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191523470,64863196,63548845,64337567
Germany,25/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191524947,64863198,63548847,64338637
Germany,26/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191525963,64863223,63548874,64339458
Germany,27/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191537588,64863432,63549192,64348187
Germany,28/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191550975,64863669,63549543,64358441
Germany,29/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191564788,64863963,63549825,64368818
Germany,30/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191580777,64864227,63550227,64380510
Germany,31/12/2022,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191587054,64864280,63550296,64384901
Germany,1/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191587420,64864285,63550299,64385153
Germany,2/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191591569,64864388,63550453,64388075
Germany,3/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191600962,64864479,63550562,64394660
Germany,4/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191614725,64864639,63550805,64404127
Germany,5/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191633368,64864901,63551079,64417125
Germany,6/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191646411,64865010,63551246,64426047
Germany,7/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191650401,64865191,63551390,64428854
Germany,8/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191652408,64865203,63551402,64430445
Germany,9/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191661886,64865331,63551545,64436953
Germany,10/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191686531,64865596,63551905,64453974
Germany,11/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191713506,64865870,63552235,64473477
Germany,12/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191746416,64866265,63552681,64495404
Germany,13/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191770500,64866643,63553038,64512267
Germany,14/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191774519,64866723,63553117,64515073
Germany,15/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191776364,64866750,63553150,64516550
Germany,16/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191786224,64866884,63553306,64523325
Germany,17/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191807569,64867199,63553563,64537761
Germany,18/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191829091,64867911,63553888,64552025
Germany,19/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191853102,64868239,63554280,64568099
Germany,20/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191869892,64868600,63554563,64579195
Germany,21/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191872900,64868657,63554625,64581233
Germany,22/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191873973,64868679,63554639,64582021
Germany,23/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191882064,64868778,63554795,64587465
Germany,24/01/2023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Valneva",191898710,64869201,63555034,64598536
