date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,share_doses_used,total_boosters,,
18/06/2021,United States,316048776,377935390,176290249,148459003,1079390,1362712,0.836,,,
19/06/2021,United States,317117797,379003410,176737141,149125164,1069021,1286438,0.837,,,
20/06/2021,United States,317966408,379003410,177088290,149667646,848611,1234838,0.839,,,
21/06/2021,United States,318576441,379003410,177342954,150046006,610033,1132945,0.841,,,
22/06/2021,United States,319223844,379446660,177635067,150424675,647403,1048167,0.841,,,
23/06/2021,United States,319872053,378882200,177948892,150787303,648209,993840,0.844,,,
24/06/2021,United States,320687205,379248700,178331677,151252034,815152,816831,0.846,,,
25/06/2021,United States,321199379,380222670,178491147,151615554,512174,735800,0.845,,,
26/06/2021,United States,322123103,381276030,178873816,152184243,923724,715044,0.845,,,
27/06/2021,United States,323327328,381282720,179261269,153028665,1204225,765846,0.848,,,
28/06/2021,United States,324414371,381282720,179615165,153776118,1087043,833990,0.851,,,
29/06/2021,United States,325152847,381831830,179940202,154199664,738476,847000,0.852,,,
30/06/2021,United States,326521526,381949830,180674739,154884686,1368679,949925,0.855,,,
1/07/2021,United States,328152304,382283990,181339416,155884601,1630778,1066443,0.858,,,
2/07/2021,United States,328809470,382636520,181650678,156255896,657166,1087156,0.859,,,
3/07/2021,United States,329970551,383067560,182109860,156982549,1161081,1121064,0.861,,,
4/07/2021,United States,330604253,383068740,182412776,157323738,633702,1039561,0.863,,,
5/07/2021,United States,,,,,,927847,,,,
6/07/2021,United States,331214347,383068840,182714064,157636088,,865929,0.865,,,
7/07/2021,United States,331651464,383068740,182896080,157908171,437117,732848,0.866,,,
8/07/2021,United States,332345797,385495790,183237046,158287566,694333,599070,0.862,,,
9/07/2021,United States,332966409,386058070,183542871,158629431,620612,593848,0.862,,,
10/07/2021,United States,333565404,386985420,183836917,158954417,598995,513550,0.862,,,
11/07/2021,United States,334151648,387006120,184132768,159266536,586244,506771,0.863,,,
12/07/2021,United States,334600770,387006120,184365333,159499224,449122,527353,0.865,,,
13/07/2021,United States,334942236,387241530,184543821,159675163,341466,532556,0.865,,,
14/07/2021,United States,335487779,388295385,184835149,160126516,545543,548045,0.864,,,
15/07/2021,United States,336054953,388738495,185135757,160408538,567174,529879,0.864,,,
16/07/2021,United States,336604158,389359835,185424899,160686378,549205,519678,0.865,,,
17/07/2021,United States,337239448,390100705,185765452,160994035,635290,524863,0.864,,,
18/07/2021,United States,337740358,390100605,186038501,161232483,500910,512673,0.866,,,
19/07/2021,United States,338247434,390174755,186317651,161473715,507076,520952,0.867,,,
20/07/2021,United States,338491374,390735975,186474836,161631676,243940,507020,0.866,,,
21/07/2021,United States,339102867,391248955,186819440,161895045,611493,516441,0.867,,,
22/07/2021,United States,339763765,391998625,187216168,162174165,660898,529830,0.867,,,
23/07/2021,United States,340363922,393929955,187579557,162435276,600157,537109,0.864,,,
24/07/2021,United States,341039972,394936815,187982826,162725812,676050,542932,0.864,,,
25/07/2021,United States,341818968,394948975,188472188,163025726,778996,582659,0.865,,,
26/07/2021,United States,342212051,394949575,188729282,163173366,393083,566374,0.866,,,
27/07/2021,United States,342607540,395460845,188996475,163312474,395489,588024,0.866,,,
28/07/2021,United States,343361524,395974515,189494180,163588042,753984,608380,0.867,,,
29/07/2021,United States,344071595,397464625,189945907,163868916,710071,615404,0.866,,,
30/07/2021,United States,344928514,399090105,190509183,164184080,856919,652085,0.864,,,
31/07/2021,United States,345640466,400675525,190982149,164446964,711952,657213,0.863,,,
1/08/2021,United States,346456669,400674525,191498983,164757423,816203,662529,0.865,,,
2/08/2021,United States,346924345,400674965,191818585,164919666,467676,673185,0.866,,,
3/08/2021,United States,347377149,401229975,192120576,165081416,452804,681373,0.866,,,
4/08/2021,United States,348102478,402010455,192614017,165334987,725329,677279,0.866,,,
5/08/2021,United States,348966419,403047945,193199353,165637566,863941,699261,0.866,,,
6/08/2021,United States,349787479,405102715,193764457,165918256,821060,694138,0.863,,,
7/08/2021,United States,350627188,407550175,194346486,166203176,839709,712389,0.86,,,
8/08/2021,United States,351400930,407561705,194866738,166477481,773742,706323,0.862,,,
9/08/2021,United States,351933175,407560705,195222906,166654374,532245,715547,0.864,,,
10/08/2021,United States,352550944,408325135,195646711,166861912,617769,739114,0.863,,,
11/08/2021,United States,353205544,409566315,196077952,167105507,654600,729009,0.862,,,
12/08/2021,United States,353859894,411253925,196505543,167354729,654350,699068,0.86,,,
13/08/2021,United States,354777950,414376925,197081471,167699170,918056,712924,0.856,,,
14/08/2021,United States,355768825,415915655,197685048,168090925,990875,734520,0.855,,,
15/08/2021,United States,356433665,415957645,198088722,168362058,664840,718962,0.857,,,
16/08/2021,United States,357292057,415958305,198595349,168689357,858392,765555,0.859,,,
17/08/2021,United States,357894995,417477975,198929642,168897604,602938,763436,0.857,,,
18/08/2021,United States,358599835,419612925,199325940,169186268,704840,770613,0.855,,,
19/08/2021,United States,359623380,422175735,199887548,169592873,1023545,823355,0.852,,,
20/08/2021,United States,360634287,426106115,200421787,169998983,1010907,836620,0.846,,,
21/08/2021,United States,361684564,428506065,200947556,170406785,1050277,845106,0.844,,,
22/08/2021,United States,362657771,428531345,201425785,170821621,973207,889158,0.846,,,
23/08/2021,United States,363267789,428528965,201718587,171088954,610018,853676,0.848,,,
24/08/2021,United States,363915792,428529385,202041893,171367657,648003,860114,0.849,,,
25/08/2021,United States,364842701,430118615,202500853,171773370,926909,891838,0.848,,,
26/08/2021,United States,365767674,434582185,202961676,172171009,924973,877756,0.842,,,
27/08/2021,United States,366838484,437567285,203475192,172646952,1070810,886314,0.838,4800206.0,,
28/08/2021,United States,367911870,439428235,203992008,173101292,1073386,889615,0.837,4937118.0,,
29/08/2021,United States,368863734,440028085,204435968,173520211,951864,886566,0.838,5054197.0,,
30/08/2021,United States,369556911,440026945,204742648,173832202,693177,898446,0.84,5142521.0,,
31/08/2021,United States,370212027,441332155,205026070,174121529,655116,899462,0.839,5237016.0,,
1/09/2021,United States,371280129,443741705,205527578,174600017,1068102,919633,0.837,5357739.0,,
2/09/2021,United States,372116617,445672595,205911640,174973937,836488,906992,0.835,5462799.0,,
3/09/2021,United States,373516809,447619715,206461869,175538025,1400192,954046,0.834,5785470.0,,
4/09/2021,United States,374488924,450175825,206908710,175968266,972115,939579,0.832,5910063.0,,
5/09/2021,United States,,,,,,875334,,,,
6/09/2021,United States,,,,,,848045,,,,
7/09/2021,United States,375995378,450122155,207589611,176659496,,826193,0.835,6077643.0,,
8/09/2021,United States,376955132,450584465,208024209,177104652,959754,810715,0.837,6176973.0,,
9/09/2021,United States,377622065,452781195,208305270,177433044,666933,786493,0.834,6261508.0,,
10/09/2021,United States,378569717,454332805,208704230,177899458,947652,721844,0.833,6372849.0,,
11/09/2021,United States,379472220,456755075,209099300,178328389,902503,711899,0.831,6479745.0,,
12/09/2021,United States,380241903,456755755,209437152,178692875,769683,750118,0.832,6569809.0,,
13/09/2021,United States,380831725,456755755,209701005,178982950,589822,762643,0.834,6619526.0,,
14/09/2021,United States,381453265,458771465,209982936,179289983,621540,779698,0.831,6666877.0,,
15/09/2021,United States,382294795,461117525,210361099,179695287,841530,762809,0.829,6750339.0,,
16/09/2021,United States,383038403,462384885,210700361,180086143,743608,773763,0.828,6793422.0,,
17/09/2021,United States,383994877,464315725,211097597,180572171,956474,775023,0.827,6896021.0,,
18/09/2021,United States,384911290,466569635,211489242,181035022,916413,777010,0.825,6988477.0,,
19/09/2021,United States,385586012,466561785,211776515,181382976,674722,763444,0.826,7052209.0,,
20/09/2021,United States,386237881,466535855,212035328,181728072,651869,772308,0.828,7112617.0,,
21/09/2021,United States,386780816,467249715,212255202,182012343,542935,761079,0.828,7164408.0,,
22/09/2021,United States,387493716,468248675,212545360,182387840,712900,742703,0.828,7237008.0,,
23/09/2021,United States,387821704,469561625,212564346,182587334,327988,683329,0.826,7332633.0,,
24/09/2021,United States,388567109,470630875,212861380,182958696,745405,653176,0.826,7432561.0,,
25/09/2021,United States,389372689,471821155,213177462,183353326,805580,637343,0.825,7551735.0,,
26/09/2021,United States,390114328,471814235,213456787,183670870,741639,646902,0.827,7712849.0,,
27/09/2021,United States,390664923,471818715,213657193,183888907,550595,632435,0.828,7852354.0,,
28/09/2021,United States,,,,,,649711,,,,
29/09/2021,United States,391992662,473954085,214043376,184335263,,642707,0.827,8375926.0,,
30/09/2021,United States,392909995,474245945,214332261,184601450,917333,726899,0.828,8759768.0,,
1/10/2021,United States,393756866,477069555,214597690,184852416,846871,741394,0.825,9111202.0,,
2/10/2021,United States,394690283,478362045,214870696,185143698,933417,759656,0.825,9503984.0,,
3/10/2021,United States,395934825,478410525,215233625,185492579,1244542,831500,0.828,10054719.0,,
4/10/2021,United States,396919564,478392765,215502382,185788098,984739,893520,0.83,10482862.0,,
5/10/2021,United States,397718055,479356915,215737487,186060146,798491,912752,0.83,10787912.0,,
6/10/2021,United States,398675414,480427985,216012495,186385751,957359,954679,0.83,11163615.0,,
7/10/2021,United States,399552444,482326275,216268034,186618184,877030,948921,0.828,11571564.0,,
8/10/2021,United States,400669422,485713525,216573911,186917921,1116978,987508,0.825,12101049.0,,
9/10/2021,United States,401819240,487277035,216889814,187215471,1149818,1018422,0.825,12658131.0,,
10/10/2021,United States,,,,,,924325,,,,
11/10/2021,United States,,,,,,867343,,,,
12/10/2021,United States,403576826,488178975,217403897,187714829,,836967,0.827,13431670.0,,
13/10/2021,United States,404371247,489254145,217627490,187937559,794421,813690,0.827,13796090.0,,
14/10/2021,United States,405444558,490951045,217953275,188281747,1073311,841731,0.826,14224021.0,,
15/10/2021,United States,406570875,493139295,218318056,188655196,1126317,843065,0.824,14639588.0,,
16/10/2021,United States,407446961,494918755,218562924,188902483,876086,803960,0.823,15042176.0,,
17/10/2021,United States,408265959,494698695,218805579,189141481,818998,837265,0.825,15394692.0,,
18/10/2021,United States,408797942,494655075,218973123,189292559,531983,829568,0.826,15616899.0,,
19/10/2021,United States,409438987,495844635,219161368,189487793,641045,837452,0.826,15886631.0,,
20/10/2021,United States,410189737,496915265,219381466,189709710,750750,831213,0.825,16211916.0,,
21/10/2021,United States,411010650,498702405,219624445,189924447,820913,795156,0.824,16591897.0,,
22/10/2021,United States,411963025,501613665,219900525,190179553,952375,770307,0.821,17034828.0,,
23/10/2021,United States,412856169,503521625,220145796,190402262,893144,772744,0.82,17480518.0,,
24/10/2021,United States,413645478,503493015,220351217,190578704,789309,768503,0.822,17902654.0,,
25/10/2021,United States,414302192,503418475,220519217,190699790,656714,786321,0.823,18279097.0,,
26/10/2021,United States,415012026,504584715,220648845,190793100,709834,796148,0.822,18775222.0,,
27/10/2021,United States,,,,,,879790,,,,
28/10/2021,United States,,,,,,953409,,,,
29/10/2021,United States,419020753,514925015,220860887,191997869,,1008247,0.814,21435487.0,,
30/10/2021,United States,420657683,518701225,221221467,192244927,1636930,1114502,0.811,22490943.0,,
31/10/2021,United States,422070099,518696735,221520153,192453500,1412416,1203517,0.814,23417028.0,,
1/11/2021,United States,423005384,518561375,221760691,192586927,935285,1243313,0.816,23991692.0,,
2/11/2021,United States,423942794,521502845,221961370,192726406,937410,1275824,0.813,24603463.0,,
3/11/2021,United States,425272828,525071855,222268786,192931486,1330034,1274937,0.81,25443639.0,,
4/11/2021,United States,426728092,528775895,222591394,193227813,1455264,1291940,0.807,26308841.0,,
5/11/2021,United States,428006540,531287645,222902939,193425862,1278448,1283684,0.806,27109607.0,,
6/11/2021,United States,429442508,533019545,223245121,193627929,1435968,1254975,0.806,28027644.0,,
7/11/2021,United States,430927624,534081335,223629671,193832584,1485116,1265361,0.807,28946417.0,,
8/11/2021,United States,432111860,534086695,223944369,194001108,1184236,1300925,0.809,29662364.0,,
9/11/2021,United States,433156393,536665505,224257467,194168611,1044533,1316228,0.807,30242855.0,,
10/11/2021,United States,434486889,541361525,224660453,194382921,1330496,1316294,0.803,30979501.0,,
11/11/2021,United States,,,,,,1313050,,,,
12/11/2021,United States,437352000,551000705,225606197,194747839,,1335066,0.794,32578370.0,,
13/11/2021,United States,439034461,553881535,226157226,194951106,1682461,1370279,0.793,33528136.0,,
14/11/2021,United States,440559613,553802305,226607653,195120470,1525152,1375998,0.796,34452003.0,,
15/11/2021,United States,442005260,553705305,227133617,195275904,1445647,1413343,0.798,35231955.0,,
16/11/2021,United States,443374199,556077145,227691941,195435688,1368939,1459687,0.797,35902726.0,,
17/11/2021,United States,444789186,558460315,228175638,195612365,1414987,1471757,0.796,36680094.0,,
18/11/2021,United States,446250342,561149025,228570531,195713107,1461156,1475842,0.795,37663232.0,,
19/11/2021,United States,448155906,562868095,229291004,195920566,1905564,1543415,0.796,38664263.0,,
20/11/2021,United States,,,,,,1465531,,,,
21/11/2021,United States,,,,,,1410119,,,,
22/11/2021,United States,,,,,,1366065,,,,
23/11/2021,United States,452704982,569050695,230669289,195973992,,1332969,0.796,41802028.0,,
24/11/2021,United States,454447737,572190175,231367686,196168756,1742755,1379793,0.794,42681635.0,,
25/11/2021,United States,,,,,,1307829,,,,
26/11/2021,United States,,,,,,1172379,,,,
27/11/2021,United States,,,,,,1146685,,,,
28/11/2021,United States,,,,,,1120991,,,,
29/11/2021,United States,459234791,570662725,232792508,196806194,,1095297,0.805,45465500.0,,
30/11/2021,United States,460773508,573238255,233207582,197058988,1538717,1152647,0.804,46353883.0,,
1/12/2021,United States,462263845,575721925,233590555,197363116,1490337,1116587,0.803,47177551.0,,
2/12/2021,United States,464445580,578263565,234269053,197838728,2181735,1291490,0.803,48231451.0,,
3/12/2021,United States,466348132,580893145,234743864,198211641,1902552,1426510,0.803,49311160.0,,
4/12/2021,United States,468516782,581107805,235297964,198592167,2168650,1599545,0.806,50571121.0,,
5/12/2021,United States,470297846,580417105,235698738,198962520,1781064,1717209,0.81,51599883.0,,
6/12/2021,United States,471700443,580074805,236018871,199313022,1402597,1780807,0.813,52344317.0,,
7/12/2021,United States,473243228,582057445,236363835,199687439,1542785,1781389,0.813,53183261.0,,
8/12/2021,United States,475728399,586471075,237087380,200400533,2485171,1923508,0.811,54270184.0,,
9/12/2021,United States,477433765,588422575,237468725,200717387,1705366,1855455,0.811,55295863.0,,
10/12/2021,United States,480567772,591558685,238143066,201279582,3134007,2031377,0.812,57223217.0,,
11/12/2021,United States,482695970,594372295,238679707,201688550,2128198,2025598,0.812,58431106.0,,
12/12/2021,United States,484190896,594475575,239008166,201975235,1494926,1984721,0.814,59325468.0,,
13/12/2021,United States,485359746,594465265,239274656,202246698,1168850,1951329,0.816,59966403.0,,
14/12/2021,United States,486574475,597270245,239553956,202504037,1214729,1904464,0.815,60657578.0,,
15/12/2021,United States,488296089,599876215,239975167,202845886,1721614,1795384,0.814,61635034.0,,
16/12/2021,United States,490030849,602523315,240321022,203159327,1734760,1799583,0.813,62727822.0,,
17/12/2021,United States,491892649,606975165,240775382,203479206,1861800,1617840,0.81,63837230.0,,
18/12/2021,United States,,,,,,1509610,,,,
19/12/2021,United States,,,,,,1491849,,,,
20/12/2021,United States,,,,,,1520669,,,,
21/12/2021,United States,497375025,606309295,241132288,204578725,,1542936,0.82,67911995.0,,
22/12/2021,United States,,,,,,1500370,,,,
23/12/2021,United States,500222330,611897975,241520561,204740321,,1455926,0.817,70226681.0,,
24/12/2021,United States,,,,,,1306324,,,,
25/12/2021,United States,,,,,,1226894,,,,
26/12/2021,United States,,,,,,1147464,,,,
27/12/2021,United States,503480667,609589955,242433620,205196973,,1068034,0.826,72145877.0,,
28/12/2021,United States,505013980,609591375,242813374,205420745,1533313,1091279,0.828,73087040.0,,
29/12/2021,United States,506313935,614262265,243182423,205638307,1299955,1073608,0.824,73811613.0,,
30/12/2021,United States,507657980,615358465,243527564,205811394,1344045,1062236,0.825,74645685.0,,
31/12/2021,United States,,,,,,1088925,,,,
1/01/2022,United States,,,,,,1115614,,,,
2/01/2022,United States,,,,,,1142302,,,,
3/01/2022,United States,,,,,,1168991,,,,
4/01/2022,United States,512665013,614411815,244947293,206581659,,1093005,0.834,77507379.0,,
5/01/2022,United States,513839973,618076045,245278020,206797799,1174960,1075148,0.831,78147348.0,,
6/01/2022,United States,515162867,632575655,245653518,207016514,1322894,1072127,0.814,78888803.0,,
7/01/2022,United States,516597039,632575655,246050320,207229983,1434172,1133950,0.817,79726294.0,,
8/01/2022,United States,518021463,639717695,246447823,207452448,1424424,1194381,0.81,80544149.0,,
9/01/2022,United States,519335422,639673115,246812939,207662071,1313959,1239032,0.812,81295035.0,,
10/01/2022,United States,520166098,639652445,247051363,207796335,830676,1214642,0.813,81759317.0,,
11/01/2022,United States,521156804,641885155,247321023,207954605,990706,1213113,0.812,82330358.0,,
12/01/2022,United States,522482674,644652095,247695845,208182657,1325870,1234672,0.81,83066737.0,,
13/01/2022,United States,524199956,646546885,247987225,208564894,1717282,1291013,0.811,84130711.0,,
14/01/2022,United States,525604449,648764695,248338448,208791862,1404493,1286773,0.81,84969306.0,,
15/01/2022,United States,526898876,651532915,248707432,208995438,1294427,1268202,0.809,85704432.0,,
16/01/2022,United States,,,,,,1193256,,,,
17/01/2022,United States,,,,,,1187351,,,,
18/01/2022,United States,,,,,,1158584,,,,
19/01/2022,United States,,,,,,1081937,,,,
20/01/2022,United States,,,,,,949374,,,,
21/01/2022,United States,,,,,,861495,,,,
22/01/2022,United States,,,,,,789339,,,,
23/01/2022,United States,,,,,,789339,,,,
24/01/2022,United States,,,,,,789339,,,,
25/01/2022,United States,,,,,,789339,,,,
26/01/2022,United States,,,,,,789339,,,,
27/01/2022,United States,536370947,663451855,249267851,211162083,,789339,0.808,92505780.0,,
28/01/2022,United States,537238853,664844185,249473925,211343818,867906,800563,0.808,92993637.0,,
29/01/2022,United States,538086232,666304825,249695301,211533229,847379,808854,0.808,93438639.0,,
30/01/2022,United States,538829920,666319395,249892470,211695131,743688,802333,0.809,93829875.0,,
31/01/2022,United States,539337296,666319295,250029773,211818885,507376,762052,0.809,94080092.0,,
