location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred,,,,,
Iceland,7/10/2022,15-17,94,92,37,,,,,
Iceland,7/10/2022,18-24,89,88,80,,,,,
Iceland,7/10/2022,25-49,87,86,83,,,,,
Iceland,7/10/2022,5-9,52,28,0,,,,,
Iceland,7/10/2022,50-59,94,93,91,,,,,
Iceland,7/10/2022,60-69,98,97,92,,,,,
Iceland,7/10/2022,70-79,103,102,98,,,,,
Iceland,7/10/2022,80+,108,107,95,,,,,
Iceland,14/10/2022,0-4,0,0,0,,,,,
Iceland,14/10/2022,10-14,75,71,0,,,,,
Iceland,14/10/2022,15-17,94,92,37,,,,,
Iceland,14/10/2022,18-24,89,88,80,,,,,
Iceland,14/10/2022,25-49,87,86,83,,,,,
Iceland,14/10/2022,5-9,52,28,0,,,,,
Iceland,14/10/2022,50-59,94,93,91,,,,,
Iceland,14/10/2022,60-69,98,97,92,,,,,
Iceland,14/10/2022,70-79,103,102,98,,,,,
Iceland,14/10/2022,80+,108,107,95,,,,,
Iceland,21/10/2022,0-4,0,0,0,,,,,
Iceland,21/10/2022,10-14,75,71,0,,,,,
Iceland,21/10/2022,15-17,94,92,37,,,,,
Iceland,21/10/2022,18-24,89,88,80,,,,,
Iceland,21/10/2022,25-49,87,86,83,,,,,
Iceland,21/10/2022,5-9,52,28,0,,,,,
Iceland,21/10/2022,50-59,94,93,91,,,,,
Iceland,21/10/2022,60-69,98,97,92,,,,,
Iceland,21/10/2022,70-79,103,102,98,,,,,
Iceland,21/10/2022,80+,108,107,95,,,,,
Iceland,28/10/2022,0-4,0,0,0,,,,,
Iceland,28/10/2022,10-14,75,71,0,,,,,
Iceland,28/10/2022,15-17,94,92,37,,,,,
Iceland,28/10/2022,18-24,89,88,80,,,,,
Iceland,28/10/2022,25-49,87,86,83,,,,,
Iceland,28/10/2022,5-9,52,28,0,,,,,
Iceland,28/10/2022,50-59,94,93,91,,,,,
Iceland,28/10/2022,60-69,98,97,92,,,,,
Iceland,28/10/2022,70-79,103,102,98,,,,,
Iceland,28/10/2022,80+,108,107,95,,,,,
Iceland,4/11/2022,0-4,0,0,0,,,,,
Iceland,4/11/2022,10-14,75,71,0,,,,,
Iceland,4/11/2022,15-17,94,92,37,,,,,
Iceland,4/11/2022,18-24,89,88,80,,,,,
Iceland,4/11/2022,25-49,87,86,83,,,,,
Iceland,4/11/2022,5-9,52,28,0,,,,,
Iceland,4/11/2022,50-59,94,93,91,,,,,
Iceland,4/11/2022,60-69,98,97,93,,,,,
Iceland,4/11/2022,70-79,103,102,98,,,,,
Iceland,4/11/2022,80+,108,107,95,,,,,
Iceland,11/11/2022,0-4,0,0,0,,,,,
Iceland,11/11/2022,10-14,75,71,0,,,,,
Iceland,11/11/2022,15-17,94,92,37,,,,,
Iceland,11/11/2022,18-24,89,88,80,,,,,
Iceland,11/11/2022,25-49,87,86,83,,,,,
Iceland,11/11/2022,5-9,52,29,0,,,,,
Iceland,11/11/2022,50-59,94,93,91,,,,,
Iceland,11/11/2022,60-69,98,97,93,,,,,
Iceland,11/11/2022,70-79,103,102,99,,,,,
Iceland,11/11/2022,80+,108,107,95,,,,,
Iceland,18/11/2022,0-4,0,0,0,,,,,
Iceland,18/11/2022,10-14,75,71,0,,,,,
Iceland,18/11/2022,15-17,94,92,37,,,,,
Iceland,18/11/2022,18-24,89,88,80,,,,,
Iceland,18/11/2022,25-49,87,86,83,,,,,
Iceland,18/11/2022,5-9,52,29,0,,,,,
Iceland,18/11/2022,50-59,94,93,91,,,,,
Iceland,18/11/2022,60-69,98,97,93,,,,,
Iceland,18/11/2022,70-79,103,102,99,,,,,
Iceland,18/11/2022,80+,108,107,95,,,,,
Iceland,25/11/2022,0-4,0,0,0,,,,,
Iceland,25/11/2022,10-14,76,71,0,,,,,
Iceland,25/11/2022,15-17,94,92,37,,,,,
Iceland,25/11/2022,18-24,89,88,80,,,,,
Iceland,25/11/2022,25-49,87,86,83,,,,,
Iceland,25/11/2022,5-9,52,29,0,,,,,
Iceland,25/11/2022,50-59,94,93,91,,,,,
Iceland,25/11/2022,60-69,98,97,93,,,,,
Iceland,25/11/2022,70-79,103,102,99,,,,,
Iceland,25/11/2022,80+,108,107,95,,,,,
Iceland,2/12/2022,0-4,0,0,0,,,,,
Iceland,2/12/2022,10-14,76,71,0,,,,,
Iceland,2/12/2022,15-17,94,92,37,,,,,
Iceland,2/12/2022,18-24,89,88,80,,,,,
Iceland,2/12/2022,25-49,87,86,83,,,,,
Iceland,2/12/2022,5-9,53,29,0,,,,,
Iceland,2/12/2022,50-59,94,93,91,,,,,
Iceland,2/12/2022,60-69,98,97,93,,,,,
Iceland,2/12/2022,70-79,103,102,99,,,,,
Iceland,2/12/2022,80+,108,107,96,,,,,
Iceland,9/12/2022,0-4,0,0,0,,,,,
Iceland,9/12/2022,10-14,76,71,0,,,,,
Iceland,9/12/2022,15-17,94,92,37,,,,,
Iceland,9/12/2022,18-24,89,88,80,,,,,
Iceland,9/12/2022,25-49,87,86,83,,,,,
Iceland,9/12/2022,5-9,53,29,0,,,,,
Iceland,9/12/2022,50-59,94,93,91,,,,,
Iceland,9/12/2022,60-69,98,97,93,,,,,
Iceland,9/12/2022,70-79,103,102,99,,,,,
Iceland,9/12/2022,80+,108,107,96,,,,,
Iceland,16/12/2022,0-4,0,0,0,,,,,
Iceland,16/12/2022,10-14,76,71,0,,,,,
Iceland,16/12/2022,15-17,94,92,37,,,,,
Iceland,16/12/2022,18-24,89,88,80,,,,,
Iceland,16/12/2022,25-49,87,86,83,,,,,
Iceland,16/12/2022,5-9,53,29,0,,,,,
Iceland,16/12/2022,50-59,94,93,91,,,,,
Iceland,16/12/2022,60-69,98,97,93,,,,,
Iceland,16/12/2022,70-79,103,102,99,,,,,
Iceland,16/12/2022,80+,108,107,96,,,,,
Iceland,23/12/2022,0-4,0,0,0,,,,,
Iceland,23/12/2022,10-14,76,71,0,,,,,
Iceland,23/12/2022,15-17,94,92,37,,,,,
Iceland,23/12/2022,18-24,89,88,80,,,,,
Iceland,23/12/2022,25-49,87,86,83,,,,,
Iceland,23/12/2022,5-9,53,29,0,,,,,
Iceland,23/12/2022,50-59,94,93,91,,,,,
Iceland,23/12/2022,60-69,98,97,93,,,,,
Iceland,23/12/2022,70-79,103,102,99,,,,,
Iceland,23/12/2022,80+,108,107,96,,,,,
Iceland,30/12/2022,0-4,0,0,0,,,,,
Iceland,30/12/2022,10-14,76,71,0,,,,,
Iceland,30/12/2022,15-17,94,92,37,,,,,
Iceland,30/12/2022,18-24,89,88,80,,,,,
Iceland,30/12/2022,25-49,87,86,83,,,,,
Iceland,30/12/2022,5-9,53,29,0,,,,,
Iceland,30/12/2022,50-59,94,93,91,,,,,
Iceland,30/12/2022,60-69,98,97,93,,,,,
Iceland,30/12/2022,70-79,103,102,99,,,,,
Iceland,30/12/2022,80+,108,107,96,,,,,
Iceland,6/01/2023,0-4,0,0,0,,,,,
Iceland,6/01/2023,10-14,76,71,0,,,,,
Iceland,6/01/2023,15-17,94,92,37,,,,,
Iceland,6/01/2023,18-24,89,88,80,,,,,
Iceland,6/01/2023,25-49,87,86,83,,,,,
Iceland,6/01/2023,5-9,53,29,0,,,,,
Iceland,6/01/2023,50-59,94,93,91,,,,,
Iceland,6/01/2023,60-69,98,97,93,,,,,
Iceland,6/01/2023,70-79,103,102,99,,,,,
Iceland,6/01/2023,80+,108,107,96,,,,,
Iceland,13/01/2023,0-4,0,0,0,,,,,
Iceland,13/01/2023,10-14,76,71,0,,,,,
Iceland,13/01/2023,15-17,94,92,37,,,,,
Iceland,13/01/2023,18-24,89,88,80,,,,,
Iceland,13/01/2023,25-49,87,86,83,,,,,
Iceland,13/01/2023,5-9,53,29,0,,,,,
Iceland,13/01/2023,50-59,94,93,91,,,,,
Iceland,13/01/2023,60-69,98,97,93,,,,,
Iceland,13/01/2023,70-79,103,103,99,,,,,
Iceland,13/01/2023,80+,108,107,96,,,,,
Iceland,20/01/2023,0-4,0,0,0,,,,,
Iceland,20/01/2023,10-14,76,71,0,,,,,
Iceland,20/01/2023,15-17,94,92,37,,,,,
Iceland,20/01/2023,18-24,89,88,80,,,,,
Iceland,20/01/2023,25-49,87,86,83,,,,,
Iceland,20/01/2023,5-9,53,29,0,,,,,
Iceland,20/01/2023,50-59,94,93,91,,,,,
Iceland,20/01/2023,60-69,98,97,93,,,,,
Iceland,20/01/2023,70-79,103,103,99,,,,,
Iceland,20/01/2023,80+,108,107,96,,,,,
Iceland,27/01/2023,0-4,0,0,0,,,,,
Iceland,27/01/2023,10-14,76,71,0,,,,,
Iceland,27/01/2023,15-17,94,92,37,,,,,
Iceland,27/01/2023,18-24,89,88,80,,,,,
Iceland,27/01/2023,25-49,87,86,83,,,,,
Iceland,27/01/2023,5-9,53,29,0,,,,,
Iceland,27/01/2023,50-59,94,93,91,,,,,
Iceland,27/01/2023,60-69,98,97,93,,,,,
Iceland,27/01/2023,70-79,103,103,99,,,,,
Iceland,27/01/2023,80+,108,107,96,,,,,
Iceland,3/02/2023,0-4,0,0,0,,,,,
Iceland,3/02/2023,10-14,76,71,0,,,,,
Iceland,3/02/2023,15-17,94,92,37,,,,,
Iceland,3/02/2023,18-24,89,88,80,,,,,
Iceland,3/02/2023,25-49,87,86,83,,,,,
Iceland,3/02/2023,5-9,53,29,0,,,,,
Iceland,3/02/2023,50-59,94,93,91,,,,,
Iceland,3/02/2023,60-69,98,97,93,,,,,
Iceland,3/02/2023,70-79,103,103,99,,,,,
Iceland,3/02/2023,80+,108,107,96,,,,,
Iceland,10/02/2023,0-4,0,0,0,,,,,
Iceland,10/02/2023,10-14,76,71,0,,,,,
Iceland,10/02/2023,15-17,94,92,37,,,,,
Iceland,10/02/2023,18-24,89,88,80,,,,,
Iceland,10/02/2023,25-49,87,86,83,,,,,
Iceland,10/02/2023,5-9,53,29,0,,,,,
Iceland,10/02/2023,50-59,94,93,91,,,,,
Iceland,10/02/2023,60-69,98,97,93,,,,,
Iceland,10/02/2023,70-79,103,103,99,,,,,
Iceland,10/02/2023,80+,108,107,96,,,,,
Iceland,17/02/2023,0-4,0,0,0,,,,,
Iceland,17/02/2023,10-14,76,71,0,,,,,
Iceland,17/02/2023,15-17,94,92,37,,,,,
Iceland,17/02/2023,18-24,89,88,80,,,,,
Iceland,17/02/2023,25-49,87,86,83,,,,,
Iceland,17/02/2023,5-9,53,29,0,,,,,
Iceland,17/02/2023,50-59,94,93,91,,,,,
Iceland,17/02/2023,60-69,98,97,93,,,,,
Iceland,17/02/2023,70-79,103,103,99,,,,,
Iceland,17/02/2023,80+,108,107,96,,,,,
Iceland,24/02/2023,0-4,0,0,0,,,,,
Iceland,24/02/2023,10-14,76,71,0,,,,,
Iceland,24/02/2023,15-17,94,92,37,,,,,
Iceland,24/02/2023,18-24,89,88,80,,,,,
Iceland,24/02/2023,25-49,87,86,83,,,,,
Iceland,24/02/2023,5-9,53,29,0,,,,,
Iceland,24/02/2023,50-59,94,93,91,,,,,
Iceland,24/02/2023,60-69,98,97,93,,,,,
Iceland,24/02/2023,70-79,103,103,99,,,,,
Iceland,24/02/2023,80+,108,107,96,,,,,
Iceland,3/03/2023,0-4,0,0,0,,,,,
Iceland,3/03/2023,10-14,76,71,0,,,,,
Iceland,3/03/2023,15-17,94,92,37,,,,,
Iceland,3/03/2023,18-24,89,88,80,,,,,
Iceland,3/03/2023,25-49,87,86,83,,,,,
Iceland,3/03/2023,5-9,53,29,0,,,,,
Iceland,3/03/2023,50-59,94,93,91,,,,,
Iceland,3/03/2023,60-69,98,97,93,,,,,
Iceland,3/03/2023,70-79,103,103,99,,,,,
Iceland,3/03/2023,80+,108,107,96,,,,,
Iceland,10/03/2023,0-4,0,0,0,,,,,
Iceland,10/03/2023,10-14,76,71,0,,,,,
Iceland,10/03/2023,15-17,94,92,37,,,,,
Iceland,10/03/2023,18-24,89,88,80,,,,,
Iceland,10/03/2023,25-49,87,86,83,,,,,
Iceland,10/03/2023,5-9,53,29,0,,,,,
Iceland,10/03/2023,50-59,94,93,91,,,,,
Iceland,10/03/2023,60-69,98,97,93,,,,,
Iceland,10/03/2023,70-79,103,103,99,,,,,
Iceland,10/03/2023,80+,108,107,96,,,,,
Iceland,17/03/2023,10-14,76,71,0,,,,,
Iceland,17/03/2023,15-17,94,92,37,,,,,
Iceland,17/03/2023,18-24,89,88,80,,,,,
Iceland,17/03/2023,25-49,87,86,83,,,,,
Iceland,17/03/2023,5-9,53,29,0,,,,,
Iceland,17/03/2023,50-59,94,93,91,,,,,
Iceland,17/03/2023,60-69,98,97,93,,,,,
Iceland,17/03/2023,70-79,103,103,99,,,,,
Iceland,17/03/2023,80+,108,107,96,,,,,
Iceland,24/03/2023,10-14,76,71,0,,,,,
Iceland,24/03/2023,15-17,94,92,37,,,,,
Iceland,24/03/2023,18-24,89,88,80,,,,,
Iceland,24/03/2023,25-49,87,86,83,,,,,
Iceland,24/03/2023,5-9,53,29,0,,,,,
Iceland,24/03/2023,50-59,94,93,91,,,,,
Iceland,24/03/2023,60-69,98,97,93,,,,,
Iceland,24/03/2023,70-79,103,103,99,,,,,
Iceland,24/03/2023,80+,108,107,96,,,,,
Iceland,31/03/2023,10-14,76,71,0,,,,,
Iceland,31/03/2023,15-17,94,92,37,,,,,
Iceland,31/03/2023,18-24,89,88,80,,,,,
Iceland,31/03/2023,25-49,87,86,83,,,,,
Iceland,31/03/2023,5-9,53,29,0,,,,,
Iceland,31/03/2023,50-59,94,93,91,,,,,
Iceland,31/03/2023,60-69,98,97,93,,,,,
Iceland,31/03/2023,70-79,103,103,99,,,,,
Iceland,31/03/2023,80+,108,107,96,,,,,
Iceland,7/04/2023,10-14,76,71,0,,,,,
Iceland,7/04/2023,15-17,94,92,37,,,,,
Iceland,7/04/2023,18-24,89,88,80,,,,,
Iceland,7/04/2023,25-49,87,86,83,,,,,
Iceland,7/04/2023,5-9,53,29,0,,,,,
Iceland,7/04/2023,50-59,94,93,91,,,,,
Iceland,7/04/2023,60-69,98,97,93,,,,,
Iceland,7/04/2023,70-79,103,103,99,,,,,
Iceland,7/04/2023,80+,108,107,96,,,,,
Iceland,14/04/2023,10-14,76,71,0,,,,,
Iceland,14/04/2023,15-17,94,92,37,,,,,
Iceland,14/04/2023,18-24,89,88,80,,,,,
Iceland,14/04/2023,25-49,87,86,83,,,,,
Iceland,14/04/2023,5-9,53,29,0,,,,,
Iceland,14/04/2023,50-59,94,93,91,,,,,
Iceland,14/04/2023,60-69,98,97,93,,,,,
Iceland,14/04/2023,70-79,103,103,99,,,,,
Iceland,14/04/2023,80+,108,107,96,,,,,
Ireland,8/01/2021,10-14,0,0,0,,,,,
Ireland,8/01/2021,15-17,0,0,0,,,,,
Ireland,8/01/2021,18-24,0,0,0,,,,,
Ireland,8/01/2021,25-49,2,0,0,,,,,
Ireland,8/01/2021,5-9,0,0,0,,,,,
Ireland,8/01/2021,50-59,2,0,0,,,,,
Ireland,8/01/2021,60-69,1,0,0,,,,,
Ireland,8/01/2021,70-79,0,0,0,,,,,
Ireland,8/01/2021,80+,1,0,0,,,,,
Ireland,15/01/2021,18-24,1,0,0,,,,,
Ireland,15/01/2021,25-49,3,0,0,,,,,
Ireland,15/01/2021,5-9,0,0,0,,,,,
Ireland,15/01/2021,50-59,4,0,0,,,,,
Ireland,15/01/2021,60-69,2,0,0,,,,,
Ireland,15/01/2021,70-79,1,0,0,,,,,
Ireland,15/01/2021,80+,4,0,0,,,,,
Ireland,22/01/2021,15-17,0,0,0,,,,,
Ireland,22/01/2021,18-24,1,0,0,,,,,
Ireland,22/01/2021,25-49,4,0,0,,,,,
Ireland,22/01/2021,50-59,5,0,0,,,,,
Ireland,22/01/2021,60-69,4,0,0,,,,,
Ireland,22/01/2021,70-79,2,0,0,,,,,
Ireland,22/01/2021,80+,10,0,0,,,,,
Ireland,29/01/2021,10-14,0,0,0,,,,,
Ireland,29/01/2021,15-17,0,0,0,,,,,
Ireland,29/01/2021,18-24,1,0,0,,,,,
Ireland,29/01/2021,25-49,4,2,0,,,,,
Ireland,29/01/2021,50-59,5,2,0,,,,,
Ireland,29/01/2021,60-69,4,1,0,,,,,
Ireland,29/01/2021,70-79,2,0,0,,,,,
Ireland,29/01/2021,80+,11,0,0,,,,,
Ireland,5/02/2021,15-17,0,0,0,,,,,
Ireland,5/02/2021,18-24,1,1,0,,,,,
Ireland,5/02/2021,25-49,5,3,0,,,,,
Ireland,5/02/2021,50-59,6,3,0,,,,,
Ireland,5/02/2021,60-69,4,2,0,,,,,
Ireland,5/02/2021,70-79,2,1,0,,,,,
Ireland,5/02/2021,80+,11,4,0,,,,,
Ireland,12/02/2021,18-24,1,1,0,,,,,
Ireland,12/02/2021,25-49,5,3,0,,,,,
Ireland,12/02/2021,50-59,7,4,0,,,,,
Ireland,12/02/2021,60-69,5,2,0,,,,,
Ireland,12/02/2021,70-79,3,1,0,,,,,
Ireland,12/02/2021,80+,12,4,0,,,,,
Ireland,19/02/2021,10-14,0,0,0,,,,,
Ireland,19/02/2021,15-17,0,0,0,,,,,
Ireland,19/02/2021,18-24,2,1,0,,,,,
Ireland,19/02/2021,25-49,6,4,0,,,,,
Ireland,19/02/2021,50-59,8,5,0,,,,,
Ireland,19/02/2021,60-69,6,4,0,,,,,
Ireland,19/02/2021,70-79,3,2,0,,,,,
Ireland,19/02/2021,80+,21,9,0,,,,,
Ireland,26/02/2021,15-17,0,0,0,,,,,
Ireland,26/02/2021,18-24,2,1,0,,,,,
Ireland,26/02/2021,25-49,7,4,0,,,,,
Ireland,26/02/2021,50-59,9,5,0,,,,,
Ireland,26/02/2021,60-69,7,4,0,,,,,
Ireland,26/02/2021,70-79,4,2,0,,,,,
Ireland,26/02/2021,80+,43,10,0,,,,,
Ireland,5/03/2021,15-17,0,0,0,,,,,
Ireland,5/03/2021,18-24,3,1,0,,,,,
Ireland,5/03/2021,25-49,8,4,0,,,,,
Ireland,5/03/2021,50-59,10,6,0,,,,,
Ireland,5/03/2021,60-69,8,4,0,,,,,
Ireland,5/03/2021,70-79,6,2,0,,,,,
Ireland,5/03/2021,80+,68,10,0,,,,,
Ireland,12/03/2021,15-17,0,0,0,,,,,
Ireland,12/03/2021,18-24,3,1,0,,,,,
Ireland,12/03/2021,25-49,9,5,0,,,,,
Ireland,12/03/2021,50-59,12,6,0,,,,,
Ireland,12/03/2021,60-69,9,4,0,,,,,
Ireland,12/03/2021,70-79,8,3,0,,,,,
Ireland,12/03/2021,80+,89,12,0,,,,,
Ireland,19/03/2021,15-17,0,0,0,,,,,
Ireland,19/03/2021,18-24,3,1,0,,,,,
Ireland,19/03/2021,25-49,9,5,0,,,,,
Ireland,19/03/2021,50-59,12,6,0,,,,,
Ireland,19/03/2021,60-69,10,5,0,,,,,
Ireland,19/03/2021,70-79,12,3,0,,,,,
Ireland,19/03/2021,80+,105,21,0,,,,,
Ireland,26/03/2021,15-17,0,0,0,,,,,
Ireland,26/03/2021,18-24,4,1,0,,,,,
Ireland,26/03/2021,25-49,10,5,0,,,,,
Ireland,26/03/2021,50-59,13,6,0,,,,,
Ireland,26/03/2021,60-69,12,5,0,,,,,
Ireland,26/03/2021,70-79,21,4,0,,,,,
Ireland,26/03/2021,80+,116,42,0,,,,,
Ireland,2/04/2021,10-14,0,0,0,,,,,
Ireland,2/04/2021,15-17,0,0,0,,,,,
Ireland,2/04/2021,18-24,5,1,0,,,,,
Ireland,2/04/2021,25-49,11,5,0,,,,,
Ireland,2/04/2021,50-59,15,6,0,,,,,
Ireland,2/04/2021,60-69,13,5,0,,,,,
Ireland,2/04/2021,70-79,33,6,0,,,,,
Ireland,2/04/2021,80+,122,67,0,,,,,
Ireland,9/04/2021,15-17,0,0,0,,,,,
Ireland,9/04/2021,18-24,5,1,0,,,,,
Ireland,9/04/2021,25-49,12,5,0,,,,,
Ireland,9/04/2021,50-59,16,6,0,,,,,
Ireland,9/04/2021,60-69,16,5,0,,,,,
Ireland,9/04/2021,70-79,48,8,0,,,,,
Ireland,9/04/2021,80+,124,87,0,,,,,
Ireland,16/04/2021,15-17,0,0,0,,,,,
Ireland,16/04/2021,18-24,5,1,0,,,,,
Ireland,16/04/2021,25-49,12,5,0,,,,,
Ireland,16/04/2021,50-59,17,6,0,,,,,
Ireland,16/04/2021,60-69,18,5,0,,,,,
Ireland,16/04/2021,70-79,74,12,0,,,,,
Ireland,16/04/2021,80+,125,103,0,,,,,
Ireland,23/04/2021,10-14,0,0,0,,,,,
Ireland,23/04/2021,15-17,0,0,0,,,,,
Ireland,23/04/2021,18-24,6,2,0,,,,,
Ireland,23/04/2021,25-49,13,5,0,,,,,
Ireland,23/04/2021,50-59,19,7,0,,,,,
Ireland,23/04/2021,60-69,25,6,0,,,,,
Ireland,23/04/2021,70-79,99,20,0,,,,,
Ireland,23/04/2021,80+,126,114,0,,,,,
Ireland,30/04/2021,10-14,0,0,0,,,,,
Ireland,30/04/2021,15-17,0,0,0,,,,,
Ireland,30/04/2021,18-24,7,2,0,,,,,
Ireland,30/04/2021,25-49,15,5,0,,,,,
Ireland,30/04/2021,50-59,24,7,0,,,,,
Ireland,30/04/2021,60-69,40,6,0,,,,,
Ireland,30/04/2021,70-79,107,31,0,,,,,
Ireland,30/04/2021,80+,126,121,0,,,,,
Ireland,7/05/2021,15-17,0,0,0,,,,,
Ireland,7/05/2021,18-24,8,2,0,,,,,
Ireland,7/05/2021,25-49,17,5,0,,,,,
Ireland,7/05/2021,50-59,28,7,0,,,,,
Ireland,7/05/2021,60-69,66,6,0,,,,,
Ireland,7/05/2021,70-79,109,46,0,,,,,
Ireland,7/05/2021,80+,126,122,0,,,,,
Ireland,14/05/2021,10-14,0,0,0,,,,,
Ireland,14/05/2021,15-17,0,0,0,,,,,
Ireland,14/05/2021,18-24,9,2,0,,,,,
Ireland,14/05/2021,25-49,18,6,0,,,,,
Ireland,14/05/2021,50-59,41,8,0,,,,,
Ireland,14/05/2021,60-69,87,8,0,,,,,
Ireland,14/05/2021,70-79,110,71,0,,,,,
Ireland,14/05/2021,80+,127,124,0,,,,,
Ireland,21/05/2021,10-14,0,0,0,,,,,
Ireland,21/05/2021,15-17,0,0,0,,,,,
Ireland,21/05/2021,18-24,10,2,0,,,,,
Ireland,21/05/2021,25-49,20,7,0,,,,,
Ireland,21/05/2021,50-59,69,16,0,,,,,
Ireland,21/05/2021,60-69,92,11,0,,,,,
Ireland,21/05/2021,70-79,111,85,0,,,,,
Ireland,21/05/2021,80+,127,124,0,,,,,
Ireland,28/05/2021,10-14,0,0,0,,,,,
Ireland,28/05/2021,15-17,0,0,0,,,,,
Ireland,28/05/2021,18-24,11,4,0,,,,,
Ireland,28/05/2021,25-49,24,10,0,,,,,
Ireland,28/05/2021,50-59,86,25,0,,,,,
Ireland,28/05/2021,60-69,94,15,0,,,,,
Ireland,28/05/2021,70-79,111,88,0,,,,,
Ireland,28/05/2021,80+,127,125,0,,,,,
Ireland,4/06/2021,10-14,0,0,0,,,,,
Ireland,4/06/2021,15-17,0,0,0,,,,,
Ireland,4/06/2021,18-24,12,5,0,,,,,
Ireland,4/06/2021,25-49,30,13,0,,,,,
Ireland,4/06/2021,50-59,93,32,0,,,,,
Ireland,4/06/2021,60-69,95,19,0,,,,,
Ireland,4/06/2021,70-79,112,89,0,,,,,
Ireland,4/06/2021,80+,127,125,0,,,,,
Ireland,11/06/2021,10-14,0,0,0,,,,,
Ireland,11/06/2021,15-17,0,0,0,,,,,
Ireland,11/06/2021,18-24,14,6,0,,,,,
Ireland,11/06/2021,25-49,38,15,0,,,,,
Ireland,11/06/2021,50-59,94,43,0,,,,,
Ireland,11/06/2021,60-69,96,25,0,,,,,
Ireland,11/06/2021,70-79,112,90,0,,,,,
Ireland,11/06/2021,80+,127,125,0,,,,,
Ireland,18/06/2021,10-14,0,0,0,,,,,
Ireland,18/06/2021,15-17,1,0,0,,,,,
Ireland,18/06/2021,18-24,15,8,0,,,,,
Ireland,18/06/2021,25-49,43,18,0,,,,,
Ireland,18/06/2021,50-59,95,65,0,,,,,
Ireland,18/06/2021,60-69,96,35,0,,,,,
Ireland,18/06/2021,70-79,112,96,0,,,,,
Ireland,18/06/2021,80+,127,125,0,,,,,
Ireland,25/06/2021,10-14,0,0,0,,,,,
Ireland,25/06/2021,15-17,1,0,0,,,,,
Ireland,25/06/2021,18-24,16,10,0,,,,,
Ireland,25/06/2021,25-49,48,22,0,,,,,
Ireland,25/06/2021,5-9,0,0,0,,,,,
Ireland,25/06/2021,50-59,96,81,0,,,,,
Ireland,25/06/2021,60-69,97,48,0,,,,,
Ireland,25/06/2021,70-79,112,106,0,,,,,
Ireland,25/06/2021,80+,127,125,0,,,,,
Ireland,2/07/2021,10-14,0,0,0,,,,,
Ireland,2/07/2021,15-17,1,0,0,,,,,
Ireland,2/07/2021,18-24,18,12,0,,,,,
Ireland,2/07/2021,25-49,54,27,0,,,,,
Ireland,2/07/2021,50-59,97,89,0,,,,,
Ireland,2/07/2021,60-69,97,65,0,,,,,
Ireland,2/07/2021,70-79,112,110,0,,,,,
Ireland,2/07/2021,80+,127,126,0,,,,,
Ireland,9/07/2021,10-14,0,0,0,,,,,
Ireland,9/07/2021,15-17,1,1,0,,,,,
Ireland,9/07/2021,18-24,23,16,0,,,,,
Ireland,9/07/2021,25-49,61,36,0,,,,,
Ireland,9/07/2021,50-59,97,93,0,,,,,
Ireland,9/07/2021,60-69,97,85,0,,,,,
Ireland,9/07/2021,70-79,113,111,0,,,,,
Ireland,9/07/2021,80+,127,126,0,,,,,
Ireland,16/07/2021,10-14,0,0,0,,,,,
Ireland,16/07/2021,15-17,1,1,0,,,,,
Ireland,16/07/2021,18-24,30,22,0,,,,,
Ireland,16/07/2021,25-49,69,45,0,,,,,
Ireland,16/07/2021,50-59,98,95,0,,,,,
Ireland,16/07/2021,60-69,98,95,0,,,,,
Ireland,16/07/2021,70-79,113,112,0,,,,,
Ireland,16/07/2021,80+,127,126,0,,,,,
Ireland,23/07/2021,10-14,0,0,0,,,,,
Ireland,23/07/2021,15-17,2,1,0,,,,,
Ireland,23/07/2021,18-24,42,28,0,,,,,
Ireland,23/07/2021,25-49,78,52,0,,,,,
Ireland,23/07/2021,5-9,0,0,0,,,,,
Ireland,23/07/2021,50-59,98,96,0,,,,,
Ireland,23/07/2021,60-69,98,96,0,,,,,
Ireland,23/07/2021,70-79,113,112,0,,,,,
Ireland,23/07/2021,80+,127,126,0,,,,,
Ireland,30/07/2021,10-14,0,0,0,,,,,
Ireland,30/07/2021,15-17,5,1,0,,,,,
Ireland,30/07/2021,18-24,60,32,0,,,,,
Ireland,30/07/2021,25-49,82,59,0,,,,,
Ireland,30/07/2021,50-59,98,96,0,,,,,
Ireland,30/07/2021,60-69,98,97,0,,,,,
Ireland,30/07/2021,70-79,113,112,0,,,,,
Ireland,30/07/2021,80+,127,126,0,,,,,
Ireland,6/08/2021,10-14,0,0,0,,,,,
Ireland,6/08/2021,15-17,10,1,0,,,,,
Ireland,6/08/2021,18-24,73,34,0,,,,,
Ireland,6/08/2021,25-49,84,66,0,,,,,
Ireland,6/08/2021,50-59,99,97,0,,,,,
Ireland,6/08/2021,60-69,98,97,0,,,,,
Ireland,6/08/2021,70-79,113,112,0,,,,,
Ireland,6/08/2021,80+,127,126,0,,,,,
Ireland,13/08/2021,10-14,4,0,0,,,,,
Ireland,13/08/2021,15-17,27,1,0,,,,,
Ireland,13/08/2021,18-24,76,38,0,,,,,
Ireland,13/08/2021,25-49,85,74,0,,,,,
Ireland,13/08/2021,50-59,99,97,0,,,,,
Ireland,13/08/2021,60-69,98,97,0,,,,,
Ireland,13/08/2021,70-79,113,112,0,,,,,
